L -45.6, 331.4, 10.1, -57.8, 318.6, 2.3, 0, 0, 0
L -57.8, 318.6, 2.3, -69.9, 320.1, 1.5, 0, 0, 0
L -69.9, 320.1, 1.5, -69.6, 317.2, 0.9, 150, 150, 150
L -69.6, 317.2, 0.9, -73.2, 313.7, 1.5, 150, 150, 150
L -73.2, 313.7, 1.5, -73.8, 310.1, 1.3, 150, 150, 150
L -73.8, 310.1, 1.3, -73.1, 307.9, 1.3, 150, 150, 150
L -73.1, 307.9, 1.3, -74.1, 306.0, 1.0, 150, 150, 150
L -74.1, 306.0, 1.0, -75.4, 305.1, 0.8, 150, 150, 150
L -75.4, 305.1, 0.8, -78.6, 305.3, 0.4, 150, 150, 150
L -78.6, 305.3, 0.4, -80.1, 307.7, 0.3, 150, 150, 150
L -80.1, 307.7, 0.3, -80.6, 308.0, 0.2, 150, 150, 150
L -81.8, 302.9, -0.1, -68.7, 291.2, 0.2, 0, 0, 0
L -68.7, 291.2, 0.2, -58.8, 271.5, 5.0, 0, 0, 0
L -56.2, 271.6, 4.4, -53.4, 270.4, 3.5, 150, 150, 150
L -53.4, 270.4, 3.5, -52.3, 268.2, 3.4, 150, 150, 150
L -52.3, 268.2, 3.4, -50.2, 267.2, 2.6, 150, 150, 150
L -50.2, 267.2, 2.6, -49.6, 265.5, 2.1, 150, 150, 150
L -49.6, 265.5, 2.1, -49.9, 262.9, 1.9, 150, 150, 150
L -49.9, 262.9, 1.9, -51.1, 261.9, 2.3, 150, 150, 150
L -51.1, 261.9, 2.3, -53.8, 261.4, 3.3, 150, 150, 150
L -53.8, 261.4, 3.3, -53.9, 259.0, 3.1, 150, 150, 150
L -53.9, 259.0, 3.1, -55.8, 256.4, 3.1, 150, 150, 150
L -55.8, 256.4, 3.1, -53.9, 255.3, 2.6, 150, 150, 150
L -53.9, 255.3, 2.6, -52.9, 253.1, 1.9, 150, 150, 150
L -52.9, 253.1, 1.9, -52.9, 250.2, 1.6, 150, 150, 150
L -52.9, 250.2, 1.6, -55.2, 247.6, 2.3, 150, 150, 150
L -55.2, 247.6, 2.3, -58.2, 246.7, 3.2, 150, 150, 150
L -58.2, 246.7, 3.2, -60.1, 247.5, 3.8, 150, 150, 150
L -60.1, 247.5, 3.8, -63.9, 244.6, 5.5, 150, 150, 150
L -63.9, 244.6, 5.5, -67.4, 243.6, 6.9, 150, 150, 150
L -67.4, 243.6, 6.9, -69.0, 244.3, 7.1, 150, 150, 150
L -69.0, 244.3, 7.1, -70.6, 243.5, 7.7, 150, 150, 150
L -70.6, 243.5, 7.7, -74.6, 244.6, 8.2, 150, 150, 150
L -74.6, 244.6, 8.2, -77.8, 247.4, 8.3, 150, 150, 150
L -77.8, 247.4, 8.3, -79.8, 251.9, 9.0, 150, 150, 150
L -79.8, 251.9, 9.0, -78.8, 258.0, 9.3, 150, 150, 150
L -78.8, 258.0, 9.3, -90.7, 261.1, 11.6, 0, 0, 0
L -90.7, 261.1, 11.6, -97.3, 262.0, 9.7, 0, 0, 0
L -97.3, 262.0, 9.7, -96.3, 261.3, 9.9, 0, 0, 0
L -96.3, 261.3, 9.9, -94.8, 256.4, 10.6, 0, 0, 0
L -94.8, 256.4, 10.6, -95.4, 251.7, 10.7, 0, 0, 0
L -95.4, 251.7, 10.7, -96.7, 250.8, 10.4, 0, 0, 0
L -96.7, 250.8, 10.4, -96.9, 248.5, 10.6, 0, 0, 0
L -96.9, 248.5, 10.6, -99.7, 245.9, 11.3, 0, 0, 0
L -99.7, 245.9, 11.3, -102.1, 240.5, 13.3, 0, 0, 0
L -102.1, 240.5, 13.3, -108.0, 236.3, 12.6, 0, 0, 0
L -108.0, 236.3, 12.6, -113.8, 236.5, 9.5, 0, 0, 0
L -113.8, 236.5, 9.5, -126.2, 223.5, 11.5, 0, 0, 0
L -126.2, 223.5, 11.5, -146.8, 221.2, 3.5, 0, 0, 0
L -146.8, 221.2, 3.5, -167.0, 225.7, -3.2, 0, 0, 0
L -167.0, 225.7, -3.2, -183.0, 241.7, -4.3, 0, 0, 0
L -183.0, 241.7, -4.3, -194.0, 235.3, -4.7, 0, 0, 0
L -194.0, 235.3, -4.7, -191.8, 233.6, -4.9, 0, 0, 0
L -191.8, 233.6, -4.9, -190.8, 231.1, -5.2, 0, 0, 0
L -190.8, 231.1, -5.2, -191.7, 226.2, -5.3, 0, 0, 0
L -191.7, 226.2, -5.3, -193.8, 224.3, -4.7, 0, 0, 0
L -193.8, 224.3, -4.7, -192.6, 224.0, -4.8, 0, 0, 0
L -192.6, 224.0, -4.8, -189.1, 220.5, -4.9, 0, 0, 0
L -189.1, 220.5, -4.9, -188.3, 217.1, -4.7, 0, 0, 0
