L -1459.0, 429.4, -199.3, -1459.0, 329.6, -199.3, 0, 0, 0
L -1459.0, 429.4, -199.3, -1379.8, 429.4, -199.3, 0, 0, 0
L -1205.5, 144.2, -139.3, -1207.6, 174.0, -149.7, 0, 0, 0
L -883.3, 252.1, -129.3, -883.3, 247.8, -129.3, 0, 0, 0
L -887.5, 256.3, -129.3, -883.3, 252.1, -129.3, 0, 0, 0
L -891.8, 256.3, -129.3, -887.5, 256.3, -129.3, 0, 0, 0
L -896.0, 252.1, -129.3, -891.8, 256.3, -129.3, 0, 0, 0
L -896.0, 247.8, -129.3, -896.0, 252.1, -129.3, 0, 0, 0
L -891.8, 243.5, -129.3, -896.0, 247.8, -129.3, 0, 0, 0
L -887.5, 243.5, -129.3, -891.8, 243.5, -129.3, 0, 0, 0
L -883.3, 247.8, -129.3, -887.5, 243.5, -129.3, 0, 0, 0
L -874.8, 254.0, -135.3, -865.4, 254.0, -135.3, 0, 0, 0
L -874.8, 244.5, -135.3, -874.8, 254.0, -135.3, 0, 0, 0
L -865.4, 244.5, -135.3, -874.8, 244.5, -135.3, 0, 0, 0
L -865.4, 254.0, -135.3, -865.4, 244.5, -135.3, 0, 0, 0
L -843.3, 252.1, -129.3, -843.3, 247.8, -129.3, 0, 0, 0
L -847.5, 256.3, -129.3, -843.3, 252.1, -129.3, 0, 0, 0
L -851.8, 256.3, -129.3, -847.5, 256.3, -129.3, 0, 0, 0
L -856.0, 252.1, -129.3, -851.8, 256.3, -129.3, 0, 0, 0
L -856.0, 247.8, -129.3, -856.0, 252.1, -129.3, 0, 0, 0
L -851.8, 243.5, -129.3, -856.0, 247.8, -129.3, 0, 0, 0
L -847.5, 243.5, -129.3, -851.8, 243.5, -129.3, 0, 0, 0
L -843.3, 247.8, -129.3, -847.5, 243.5, -129.3, 0, 0, 0
L -834.5, 253.9, -135.3, -825.0, 253.8, -135.3, 0, 0, 0
L -834.5, 244.4, -135.3, -834.5, 253.9, -135.3, 0, 0, 0
L -825.0, 244.4, -135.3, -834.5, 244.4, -135.3, 0, 0, 0
L -825.0, 253.8, -135.3, -825.0, 244.4, -135.3, 0, 0, 0
L -807.5, 243.5, -129.3, -811.8, 243.5, -129.3, 0, 0, 0
L -803.3, 252.1, -129.3, -807.5, 256.3, -129.3, 0, 0, 0
L -803.3, 247.8, -129.3, -807.5, 243.5, -129.3, 0, 0, 0
L -803.3, 252.1, -129.3, -803.3, 247.8, -129.3, 0, 0, 0
L -811.8, 256.3, -129.3, -807.5, 256.3, -129.3, 0, 0, 0
L -816.1, 252.1, -129.3, -811.8, 256.3, -129.3, 0, 0, 0
L -816.1, 247.8, -129.3, -816.1, 252.1, -129.3, 0, 0, 0
L -811.8, 243.5, -129.3, -816.1, 247.8, -129.3, 0, 0, 0
L -887.5, 176.3, -129.3, -883.3, 172.1, -129.3, 0, 0, 0
L -891.8, 176.3, -129.3, -887.5, 176.3, -129.3, 0, 0, 0
L -896.0, 172.1, -129.3, -891.8, 176.3, -129.3, 0, 0, 0
L -896.0, 167.8, -129.3, -896.0, 172.1, -129.3, 0, 0, 0
L -891.8, 163.6, -129.3, -896.0, 167.8, -129.3, 0, 0, 0
L -887.5, 163.6, -129.3, -891.8, 163.6, -129.3, 0, 0, 0
L -883.3, 167.8, -129.3, -887.5, 163.6, -129.3, 0, 0, 0
L -883.3, 172.1, -129.3, -883.3, 167.8, -129.3, 0, 0, 0
L -874.5, 177.2, -135.3, -865.0, 177.2, -135.3, 0, 0, 0
L -874.5, 167.8, -135.3, -874.5, 177.2, -135.3, 0, 0, 0
L -865.0, 167.8, -135.3, -874.5, 167.8, -135.3, 0, 0, 0
L -865.0, 177.2, -135.3, -865.0, 167.8, -135.3, 0, 0, 0
L -847.5, 176.3, -129.3, -851.8, 176.3, -129.3, 0, 0, 0
L -847.5, 163.6, -129.3, -843.3, 167.8, -129.3, 0, 0, 0
L -851.8, 163.6, -129.3, -847.5, 163.6, -129.3, 0, 0, 0
L -856.0, 167.8, -129.3, -851.8, 163.6, -129.3, 0, 0, 0
L -856.0, 172.1, -129.3, -856.0, 167.8, -129.3, 0, 0, 0
L -851.8, 176.3, -129.3, -856.0, 172.1, -129.3, 0, 0, 0
L -843.3, 172.1, -129.3, -847.5, 176.3, -129.3, 0, 0, 0
L -843.3, 167.8, -129.3, -843.3, 172.1, -129.3, 0, 0, 0
L -834.5, 166.9, -135.3, -834.5, 176.4, -135.3, 0, 0, 0
L -825.0, 166.9, -135.3, -834.5, 166.9, -135.2, 0, 0, 0
L -825.0, 176.4, -135.3, -825.0, 166.9, -135.2, 0, 0, 0
L -834.5, 176.4, -135.3, -825.0, 176.4, -135.3, 0, 0, 0
L -807.3, 163.8, -129.3, -804.0, 167.1, -129.3, 0, 0, 0
L -811.8, 163.6, -129.3, -807.5, 163.6, -129.3, 0, 0, 0
L -816.1, 167.8, -129.3, -811.8, 163.6, -129.3, 0, 0, 0
L -816.1, 172.1, -129.3, -816.1, 167.8, -129.3, 0, 0, 0
L -811.8, 176.3, -129.3, -816.1, 172.1, -129.3, 0, 0, 0
L -807.5, 176.3, -129.3, -811.8, 176.3, -129.3, 0, 0, 0
L -803.3, 172.1, -129.3, -807.5, 176.3, -129.3, 0, 0, 0
L -803.3, 168.3, -129.3, -803.3, 172.1, -129.3, 0, 0, 0
L -807.5, 163.6, -129.3, -803.3, 167.9, -129.3, 0, 0, 0
L -819.6, 160.3, -129.3, -799.6, 160.3, -129.3, 0, 0, 0
L -839.6, 160.3, -129.3, -819.6, 160.3, -129.3, 0, 0, 0
L -859.5, 160.3, -129.3, -839.6, 160.3, -129.3, 0, 0, 0
L -860.0, 160.3, -135.3, -859.5, 160.3, -129.3, 0, 0, 0
L -899.2, 160.3, -129.3, -860.0, 160.3, -135.3, 0, 0, 0
L -899.3, 180.0, -129.3, -899.2, 160.3, -129.3, 0, 0, 0
L -899.2, 259.5, -129.3, -899.3, 239.8, -129.3, 0, 0, 0
L -879.7, 259.5, -129.3, -899.2, 259.5, -129.3, 0, 0, 0
L -859.6, 259.5, -129.3, -879.7, 259.5, -129.3, 0, 0, 0
L -839.6, 259.5, -129.3, -859.6, 259.5, -129.3, 0, 0, 0
L -819.7, 259.5, -129.3, -839.6, 259.5, -129.3, 0, 0, 0
L -799.5, 259.6, -129.3, -819.7, 259.5, -129.3, 0, 0, 0
L -625.0, -247.4, -28.2, -627.0, -249.3, -29.3, 150, 150, 150
L -624.9, -242.0, -29.0, -625.0, -247.4, -28.2, 150, 150, 150
L -625.0, -241.9, -29.2, -624.9, -242.0, -29.0, 150, 150, 150
L -628.0, -238.4, -30.3, -625.0, -241.9, -29.2, 150, 150, 150
L -629.5, -236.9, -30.9, -628.0, -238.4, -30.3, 150, 150, 150
L -631.4, -237.3, -31.6, -629.5, -236.9, -30.9, 150, 150, 150
L -631.8, -231.8, -31.7, -631.4, -237.3, -31.6, 150, 150, 150
L -638.5, -243.7, -34.2, -631.8, -231.8, -31.7, 150, 150, 150
L -638.1, -243.4, -34.0, -638.5, -243.7, -34.2, 150, 150, 150
L -640.9, -244.3, -35.1, -638.1, -243.4, -34.0, 150, 150, 150
L -642.2, -246.2, -35.6, -640.9, -244.3, -35.1, 150, 150, 150
L -643.2, -249.6, -35.9, -642.2, -246.2, -35.6, 150, 150, 150
L -637.9, -253.1, -34.0, -643.2, -249.6, -35.9, 150, 150, 150
L -633.5, -251.4, -32.3, -637.9, -253.1, -34.0, 150, 150, 150
L -629.8, -253.0, -31.0, -633.5, -251.4, -32.3, 150, 150, 150
L -627.9, -251.0, -30.2, -629.8, -253.0, -31.0, 150, 150, 150
L -627.1, -249.3, -29.3, -627.9, -251.0, -30.2, 150, 150, 150
L -625.7, -248.3, -28.5, -627.1, -249.3, -29.3, 150, 150, 150
L -668.4, -205.6, -45.0, -674.1, -210.3, -47.3, 150, 150, 150
L -667.9, -206.1, -45.0, -668.4, -205.6, -45.0, 150, 150, 150
L -668.4, -206.2, -45.2, -667.9, -206.1, -45.0, 150, 150, 150
L -671.3, -212.9, -46.2, -668.4, -206.2, -45.2, 150, 150, 150
L -671.0, -213.4, -46.1, -671.3, -212.9, -46.2, 150, 150, 150
L -666.6, -218.5, -44.5, -671.0, -213.4, -46.1, 150, 150, 150
L -660.1, -217.3, -42.1, -666.6, -218.5, -44.5, 150, 150, 150
L -657.5, -211.0, -41.1, -660.1, -217.3, -42.1, 150, 150, 150
L -656.2, -211.7, -40.7, -657.5, -211.0, -41.1, 150, 150, 150
L -650.2, -210.2, -38.5, -656.2, -211.7, -40.7, 150, 150, 150
L -648.2, -204.8, -37.8, -650.2, -210.2, -38.5, 150, 150, 150
L -652.1, -199.9, -39.2, -648.2, -204.8, -37.8, 150, 150, 150
L -657.7, -200.7, -41.2, -652.1, -199.9, -39.2, 150, 150, 150
L -656.8, -197.8, -40.9, -657.7, -200.7, -41.2, 150, 150, 150
L -661.2, -192.4, -42.6, -656.8, -197.8, -40.9, 150, 150, 150
L -667.7, -193.2, -44.9, -661.2, -192.4, -42.6, 150, 150, 150
L -668.9, -195.2, -45.4, -667.7, -193.2, -44.9, 150, 150, 150
L -672.0, -200.2, -46.5, -668.9, -195.2, -45.4, 150, 150, 150
L -676.8, -200.9, -48.3, -672.0, -200.2, -46.5, 150, 150, 150
L -677.8, -202.9, -48.6, -676.8, -200.9, -48.3, 150, 150, 150
L -679.3, -199.6, -49.0, -757.1, -168.5, -62.5, 0, 0, 0
L -677.8, -202.9, -48.6, -679.3, -199.6, -49.0, 0, 0, 0
L -674.1, -210.3, -47.2, -677.8, -202.9, -48.6, 0, 0, 0
L -660.2, -238.1, -42.1, -674.1, -210.3, -47.2, 0, 0, 0
L -629.8, -259.4, -29.7, -660.2, -238.1, -42.1, 0, 0, 0
L -579.7, -259.4, 0.5, -629.8, -259.4, -29.7, 0, 0, 0
L -550.8, -245.0, 0.5, -579.7, -259.4, 0.5, 0, 0, 0
L -537.6, -238.9, -2.9, -550.8, -245.0, 0.5, 0, 0, 0
L -500.0, -259.4, 20.4, -537.6, -238.9, -3.4, 0, 0, 0
L -479.8, -219.4, -19.4, -500.0, -259.4, 20.4, 0, 0, 0
L -425.5, -165.5, 11.8, -425.2, -168.6, 12.2, 0, 0, 0
L -426.5, -165.3, 12.1, -425.5, -165.5, 11.8, 0, 0, 0
L -428.6, -164.5, 11.9, -426.5, -165.3, 12.1, 0, 0, 0
L -430.0, -164.6, 11.9, -428.6, -164.5, 11.9, 0, 0, 0
L -431.2, -166.3, 12.0, -430.0, -164.6, 11.9, 0, 0, 0
L -432.3, -168.3, 11.9, -431.2, -166.3, 12.0, 0, 0, 0
L -430.6, -170.5, 12.1, -432.3, -168.3, 11.9, 0, 0, 0
L -429.4, -171.9, 11.8, -430.6, -170.5, 12.1, 0, 0, 0
L -427.3, -171.0, 12.1, -429.4, -171.9, 11.8, 0, 0, 0
L -425.6, -170.6, 11.8, -427.3, -171.0, 12.1, 0, 0, 0
L -425.2, -168.6, 12.2, -425.6, -170.6, 11.8, 0, 0, 0
L -414.1, -169.9, 13.1, -414.0, -169.1, 12.8, 0, 0, 0
L -412.2, -171.7, 14.7, -414.1, -169.9, 13.1, 0, 0, 0
L -409.9, -170.7, 15.4, -412.2, -171.7, 14.7, 0, 0, 0
L -409.9, -168.1, 14.4, -409.9, -170.7, 15.4, 0, 0, 0
L -412.6, -167.0, 12.7, -409.9, -168.1, 14.4, 0, 0, 0
L -414.0, -169.1, 12.8, -412.6, -167.0, 12.7, 0, 0, 0
L -424.2, -162.2, 5.4, -421.4, -162.8, 6.9, 150, 150, 150
