L 38.4000, 53.5000, -135.8000,  36.3000, 60.0000, -135.8000,  127, 64, 0
L 36.3000, 60.0000, -135.8000,  29.9000, 59.5000, -135.8000,  127, 64, 0
L 29.9000, 59.5000, -135.8000,  24.1000, 54.0000, -135.8000,  127, 64, 0
L 24.1000, 54.0000, -135.8000,  14.6000, 54.0000, -135.8000,  127, 64, 0
L 14.6000, 54.0000, -135.8000,  8.6000, 59.9000, -137.8000,  127, 64, 0
L 8.0000, 59.8000, -137.8000,  5.0000, 59.2000, -137.8000,  127, 64, 0
L 5.0000, 59.2000, -137.8000,  5.0000, 53.3000, -135.8000,  127, 64, 0
L 5.0000, 53.3000, -135.8000,  -1.4000, 46.9000, -135.8000,  127, 64, 0
L -1.4000, 46.9000, -135.8000,  -10.4000, 46.6000, -135.8000,  127, 64, 0
L -10.4000, 46.6000, -135.8000,  -20.0000, 41.2000, -135.8000,  127, 64, 0
L -20.0000, 41.2000, -135.8000,  -23.9000, 37.0000, -135.8000,  127, 64, 0
L -23.9000, 37.0000, -135.8000,  -32.4000, 37.0000, -137.8000,  127, 64, 0
L -32.4000, 37.0000, -137.8000,  -37.1000, 41.7000, -137.8000,  127, 64, 0
L -37.1000, 41.7000, -137.8000,  -43.0000, 37.5000, -137.8000,  127, 64, 0
L -43.0000, 37.5000, -137.8000,  -43.0000, 30.2000, -135.8000,  127, 64, 0
L -43.0000, 30.2000, -135.8000,  -49.4000, 25.0000, -135.8000,  127, 64, 0
L -49.4000, 25.0000, -135.8000,  -57.4000, 25.0000, -135.8000,  127, 64, 0
L -57.4000, 25.0000, -135.8000,  -61.4000, 30.0000, -135.8000,  127, 64, 0
L -67.6000, 30.0000, -135.8000,  -61.4000, 30.0000, -135.8000,  127, 64, 0
L 181.0000, 1.4000, -137.8000,  172.4000, 13.2000, -137.8000,  0, 255, 0
L 82.0000, -274.3000, -141.9000,  82.0000, -274.0000, -141.9000,  0, 0, 255
L 82.0000, -259.5000, -141.9000,  67.1000, -246.9000, -141.9000,  0, 0, 255
L 67.1000, -246.9000, -141.9000,  34.2000, -247.0000, -141.9000,  0, 0, 255
L 34.2000, -247.0000, -141.9000,  20.0000, -259.5000, -141.9000,  0, 0, 255
L 20.0000, -259.5000, -141.9000,  20.0000, -274.3000, -141.9000,  0, 0, 255
L 20.0000, -274.3000, -141.9000,  37.5000, -284.9000, -141.9000,  0, 0, 255
L 37.5000, -284.9000, -141.9000,  64.5000, -284.8000, -141.9000,  0, 0, 255
L 82.0000, -274.0000, -141.9000,  82.0000, -259.5000, -141.9000,  0, 0, 255
L 64.5000, -284.8000, -141.9000,  82.0000, -274.0000, -141.9000,  0, 0, 255
L 4.0000, -148.0000, -137.8000,  4.0000, -162.4000, -137.8000,  127, 64, 0
L 4.0000, -162.4000, -137.8000,  -9.2000, -148.0000, -137.8000,  127, 64, 0
L -9.2000, -148.0000, -137.8000,  4.0000, -148.0000, -137.8000,  127, 64, 0
L 4.0000, -130.1000, -137.8000,  -9.5000, -118.0000, -137.8000,  127, 64, 0
L -9.5000, -118.0000, -137.8000,  4.0000, -118.0000, -138.8000,  127, 64, 0
L 4.0000, -130.1000, -137.8000,  4.0000, -118.0000, -138.8000,  127, 64, 0
L 31.7000, -36.8000, -136.8000,  75.8000, -36.7000, -136.8000,  150, 150, 150
L 75.9000, -38.7000, -135.8000,  32.0000, -38.7000, -135.8000,  150, 150, 150
L 25.6000, -40.6000, -134.8000,  86.0000, -40.6000, -134.8000,  150, 150, 150
L 91.1000, -42.4000, -133.8000,  20.7000, -42.5000, -133.8000,  150, 150, 150
L 12.9000, -45.5000, -132.8000,  98.0000, -45.5000, -132.8000,  150, 150, 150
L 67.6000, -49.9000, -131.8000,  78.3000, -54.8000, -131.8000,  150, 150, 150
L 78.3000, -54.8000, -131.8000,  81.5000, -57.1000, -131.8000,  150, 150, 150
L 81.5000, -57.1000, -131.8000,  83.0000, -59.7000, -131.8000,  150, 150, 150
L 83.0000, -59.7000, -131.8000,  83.1000, -71.4000, -131.8000,  150, 150, 150
L 83.1000, -71.4000, -131.8000,  85.2000, -74.6000, -131.8000,  150, 150, 150
L 85.2000, -74.6000, -131.8000,  87.0000, -80.9000, -131.8000,  150, 150, 150
L 87.0000, -80.9000, -131.8000,  87.0000, -82.5000, -131.8000,  150, 150, 150
L 87.0000, -82.5000, -131.8000,  85.2000, -88.2000, -131.8000,  150, 150, 150
L 85.2000, -88.2000, -131.8000,  83.3000, -91.2000, -131.8000,  150, 150, 150
L 27.6000, -93.9000, -131.8000,  24.3000, -89.1000, -131.8000,  150, 150, 150
L 24.3000, -89.1000, -131.8000,  22.0000, -82.6000, -131.8000,  150, 150, 150
L 22.0000, -82.6000, -131.8000,  22.0000, -80.2000, -131.8000,  150, 150, 150
L 22.0000, -80.2000, -131.8000,  23.9000, -74.4000, -131.8000,  150, 150, 150
L 23.9000, -74.4000, -131.8000,  25.7000, -71.7000, -131.8000,  150, 150, 150
L 25.7000, -71.7000, -131.8000,  26.1000, -59.2000, -131.8000,  150, 150, 150
L 26.1000, -59.2000, -131.8000,  29.4000, -56.2000, -131.8000,  150, 150, 150
L 29.4000, -56.2000, -131.8000,  31.5000, -54.8000, -131.8000,  150, 150, 150
L 31.5000, -54.8000, -131.8000,  36.1000, -52.1000, -131.8000,  150, 150, 150
L 36.1000, -52.1000, -131.8000,  40.4000, -49.1000, -131.8000,  150, 150, 150
L 40.4000, -49.1000, -131.8000,  42.6000, -47.7000, -131.8000,  150, 150, 150
L 40.4000, -49.1000, -131.8000,  40.9000, -48.8000, -131.8000,  150, 150, 150
L 61.4000, -45.5000, -131.8000,  64.5000, -47.8000, -131.8000,  150, 150, 150
L 83.3000, -91.2000, -131.8000,  80.1000, -97.5000, -131.8000,  150, 150, 150
L 80.1000, -97.5000, -131.8000,  78.6000, -99.0000, -131.8000,  150, 150, 150
L 78.6000, -99.0000, -131.8000,  76.2000, -103.4000, -137.8000,  150, 150, 150
L 73.3000, -109.7000, -108.8000,  105.9000, -109.5000, -108.8000,  150, 150, 150
L 75.3000, -106.7000, -109.8000,  106.3000, -106.8000, -109.8000,  150, 150, 150
L 108.4000, -103.6000, -110.8000,  76.0000, -103.6000, -110.8000,  150, 150, 150
L 77.1000, -101.6000, -111.8000,  109.3000, -101.6000, -111.8000,  150, 150, 150
L 110.2000, -99.7000, -112.8000,  78.2000, -99.7000, -112.8000,  150, 150, 150
L 80.1000, -97.6000, -113.8000,  110.9000, -97.6000, -113.8000,  150, 150, 150
L 111.3000, -95.5000, -114.8000,  81.1000, -95.6000, -114.8000,  150, 150, 150
L 82.0000, -93.7000, -115.8000,  112.5000, -93.8000, -115.8000,  150, 150, 150
L 83.0000, -91.7000, -116.8000,  114.3000, -91.6000, -116.8000,  150, 150, 150
L 116.1000, -88.6000, -117.8000,  84.9000, -88.7000, -117.8000,  150, 150, 150
L 86.0000, -85.8000, -118.8000,  116.9000, -85.7000, -118.8000,  150, 150, 150
L 117.0000, -82.7000, -119.8000,  87.0000, -82.7000, -119.8000,  150, 150, 150
