L -63.6, -192.9, 48.1, -143.0, -192.9, 48.1, 0, 0, 0
L -143.0, -206.9, 48.1, -63.6, -206.9, 48.1, 0, 0, 0
L -63.6, -206.9, 48.1, -47.0, -223.5, 47.1, 0, 0, 0
L -47.0, -223.5, 47.1, -47.0, -319.7, 48.1, 0, 0, 0
L -33.0, -319.7, 48.1, -33.0, -223.5, 50.1, 0, 0, 0
L -47.0, -176.4, 49.1, -63.6, -192.9, 48.1, 0, 0, 0
L 45.0, -177.9, 0.2, 47.0, -177.9, 0.2, 0, 0, 0
L 45.0, -174.0, 0.2, 45.0, -175.9, 0.2, 0, 0, 0
L 45.0, -174.0, 0.2, 47.0, -174.0, 0.2, 0, 0, 0
L -62.0, -111.0, 0.2, -62.0, -109.1, 0.2, 0, 0, 0
L -62.0, -98.9, 0.2, -62.0, -97.0, 0.2, 0, 0, 0
L -63.5, -63.0, 0.2, -87.9, -62.9, 0.2, 0, 0, 0
L -87.9, -62.9, 0.2, -88.0, -62.9, 0.2, 0, 0, 0
L -87.9, -62.9, 0.2, -92.1, -56.6, 0.2, 0, 0, 0
L -92.1, -56.6, 0.2, -90.7, -49.2, 2.1, 0, 0, 0
L -90.7, -49.2, 2.1, -89.1, -48.9, 0.2, 0, 0, 0
L -89.1, -48.9, 0.2, -63.6, -48.9, 0.2, 0, 0, 0
L -63.6, -48.9, 0.2, -47.0, -32.4, 0.2, 0, 0, 0
L -47.0, -32.4, 0.2, -47.0, -13.7, 0.9, 0, 0, 0
L -47.0, -13.7, 0.9, -47.0, 16.8, -13.7, 0, 0, 0
L -47.0, 16.8, -13.7, -47.0, 32.9, -15.8, 0, 0, 0
L -33.0, -32.1, 0.2, -33.0, -15.3, -0.2, 0, 0, 0
L -33.0, -15.3, -0.2, -33.0, 15.6, -12.5, 0, 0, 0
L -33.0, 15.6, -12.5, -33.0, 33.0, -15.8, 0, 0, 0
L -33.0, 33.0, -15.8, -0.9, 33.0, -15.8, 0, 0, 0
L 1.0, 56.6, -47.8, 1.0, 96.2, -47.8, 204, 0, 204
L 1.0, 96.2, -47.8, 14.8, 114.1, -47.8, 204, 0, 204
L 14.8, 114.1, -47.8, 15.0, 143.3, -47.8, 204, 0, 204
L 15.0, 143.3, -47.8, -16.2, 159.0, -47.8, 204, 0, 204
L -16.2, 159.0, -47.8, -33.0, 159.0, -48.2, 204, 0, 204
L -33.0, 159.0, -48.2, -64.4, 159.0, -62.0, 204, 0, 204
L -64.4, 159.0, -62.0, -80.9, 175.5, -64.6, 204, 0, 204
L -80.9, 175.5, -64.6, -81.0, 223.6, -75.0, 204, 0, 204
L -81.0, 223.6, -75.0, -96.4, 238.9, -78.6, 204, 0, 204
L -96.4, 238.9, -78.6, -143.6, 238.9, -79.8, 204, 0, 204
L -143.6, 238.9, -79.8, -160.6, 222.9, -79.9, 204, 0, 204
L -160.6, 222.9, -79.9, -208.1, 222.9, -111.0, 204, 0, 204
L -208.1, 222.9, -111.0, -273.0, 254.9, -111.8, 204, 0, 204
L -273.0, 254.9, -111.8, -287.3, 254.9, -111.8, 204, 0, 204
L -287.3, 254.9, -111.8, -287.3, 255.0, -88.9, 204, 0, 204
L -274.8, 245.8, -86.9, -260.5, 238.2, -80.4, 0, 0, 0
L -260.5, 238.2, -80.4, -253.7, 238.2, -79.9, 0, 0, 0
L -253.7, 238.2, -79.9, -253.6, 227.9, -70.8, 0, 0, 0
L -253.6, 227.9, -70.8, -249.4, 216.6, -64.2, 0, 0, 0
L -249.4, 216.6, -64.2, -260.9, 204.1, -55.4, 0, 0, 0
L -260.9, 204.1, -55.4, -266.0, 203.6, -51.6, 0, 0, 0
L -266.0, 203.6, -51.6, -281.7, 201.8, -51.1, 0, 0, 0
L -281.7, 201.8, -51.1, -288.4, 193.8, -48.4, 0, 0, 0
L -288.4, 193.8, -48.4, -286.9, 192.3, -48.0, 0, 0, 0
L -286.9, 192.3, -47.8, -286.9, 160.7, -47.8, 0, 0, 0
L -286.9, 160.7, -47.8, -286.9, 95.9, -15.8, 0, 0, 0
L -286.9, 95.9, -15.8, -286.9, 80.2, -15.8, 0, 0, 0
L -286.9, 80.2, -15.8, -271.3, 48.9, -15.8, 0, 0, 0
L -271.3, 48.9, -15.8, -256.0, 48.9, -14.1, 0, 0, 0
L -256.0, 48.9, -14.1, -224.9, 48.9, -0.3, 0, 0, 0
L -224.9, 48.9, -0.3, -191.0, 16.3, 16.1, 0, 0, 0
L -191.0, 16.3, 16.1, -191.0, -31.0, 31.9, 0, 0, 0
L -191.0, -31.0, 31.9, -175.0, -31.0, 31.9, 0, 0, 0
L -175.0, -31.0, 32.2, -175.0, -64.4, 32.2, 0, 0, 0
L -175.0, -64.4, 32.2, -190.9, -80.3, 32.2, 0, 0, 0
L -190.9, -80.3, 32.2, -191.0, -95.5, 32.2, 0, 0, 0
L -191.0, -95.5, 32.2, -175.0, -111.4, 32.2, 0, 0, 0
L -175.0, -111.4, 33.3, -175.0, -176.3, 63.9, 0, 0, 0
L -175.0, -176.3, 64.1, -191.0, -192.4, 64.1, 0, 0, 0
L -191.0, -192.4, 64.1, -190.9, -207.5, 64.1, 0, 0, 0
L -190.9, -207.5, 64.1, -175.5, -222.9, 64.1, 0, 0, 0
