L 208.0, 236.0, -181.0, 208.0, 197.0, -181.0, 178, 102, 255
L 113.0, -15.0, -181.0, 113.0, -1.0, -181.0, 178, 102, 255
L 113.0, -26.0, -181.0, 113.0, -40.0, -181.0, 178, 102, 255
L 166.0, -40.0, -181.0, 166.0, -1.0, -181.0, 178, 102, 255
L 107.0, -82.0, -181.0, 102.0, -82.0, -181.0, 178, 102, 255
L 102.0, -82.0, -181.0, 96.0, -82.0, -181.0, 178, 102, 255
L 96.0, -99.0, -181.0, 96.0, -82.0, -181.0, 178, 102, 255
L 102.0, -99.0, -181.0, 96.0, -99.0, -181.0, 178, 102, 255
L 107.0, -99.0, -181.0, 102.0, -99.0, -181.0, 178, 102, 255
L 138.0, -99.0, -181.0, 107.0, -99.0, -181.0, 178, 102, 255
L 138.0, -124.0, -181.0, 138.0, -99.0, -181.0, 178, 102, 255
L 113.0, -124.0, -181.0, 138.0, -124.0, -181.0, 178, 102, 255
L 113.0, -110.0, -181.0, 113.0, -124.0, -181.0, 178, 102, 255
L 107.0, -110.0, -181.0, 113.0, -110.0, -181.0, 178, 102, 255
L 102.0, -110.0, -181.0, 107.0, -110.0, -181.0, 178, 102, 255
L 102.0, -110.0, -181.0, 96.0, -110.0, -181.0, 178, 102, 255
L 96.0, -124.0, -181.0, 96.0, -110.0, -181.0, 178, 102, 255
L 82.0, -124.0, -181.0, 96.0, -124.0, -181.0, 178, 102, 255
L 82.0, -134.0, -181.0, 82.0, -124.0, -181.0, 178, 102, 255
L 82.0, -141.0, -181.0, 82.0, -134.0, -181.0, 178, 102, 255
L 96.0, -141.0, -181.0, 82.0, -141.0, -181.0, 178, 102, 255
L 71.0, -50.0, -181.0, 71.0, -55.0, -181.0, 178, 102, 255
L 82.0, -55.0, -181.0, 82.0, -50.0, -181.0, 178, 102, 255
L 102.0, -71.0, -181.0, 96.0, -71.0, -181.0, 178, 102, 255
L 107.0, -71.0, -181.0, 102.0, -71.0, -181.0, 178, 102, 255
L 107.0, -71.0, -181.0, 113.0, -71.0, -181.0, 178, 102, 255
L 138.0, -82.0, -181.0, 107.0, -82.0, -181.0, 178, 102, 255
L 138.0, -57.0, -181.0, 138.0, -82.0, -181.0, 178, 102, 255
L 113.0, -57.0, -181.0, 138.0, -57.0, -181.0, 178, 102, 255
L 113.0, -71.0, -181.0, 113.0, -57.0, -181.0, 178, 102, 255
L 96.0, -57.0, -181.0, 96.0, -71.0, -181.0, 178, 102, 255
L 82.0, -55.0, -181.0, 96.0, -57.0, -181.0, 178, 102, 255
L 82.0, -41.0, -181.0, 82.0, -50.0, -181.0, 178, 102, 255
L 97.0, -26.0, -181.0, 82.0, -41.0, -181.0, 178, 102, 255
L 97.0, -26.0, -181.0, 113.0, -26.0, -181.0, 178, 102, 255
L 166.0, -40.0, -181.0, 113.0, -40.0, -181.0, 178, 102, 255
L 113.0, -1.0, -181.0, 166.0, -1.0, -181.0, 178, 102, 255
L 97.0, -15.0, -181.0, 113.0, -15.0, -181.0, 178, 102, 255
L 82.0, 0.0, -181.0, 97.0, -15.0, -181.0, 178, 102, 255
L 82.0, 14.0, -181.0, 82.0, 0.0, -181.0, 178, 102, 255
L 96.0, 28.0, -181.0, 82.0, 14.0, -181.0, 178, 102, 255
L 96.0, 57.0, -181.0, 96.0, 28.0, -181.0, 178, 102, 255
L 127.0, 57.0, -181.0, 96.0, 57.0, -181.0, 178, 102, 255
L 127.0, 40.0, -181.0, 127.0, 57.0, -181.0, 178, 102, 255
L 113.0, 40.0, -181.0, 127.0, 40.0, -181.0, 178, 102, 255
L 113.0, 15.0, -181.0, 113.0, 40.0, -181.0, 178, 102, 255
L 152.0, 15.0, -181.0, 113.0, 15.0, -181.0, 178, 102, 255
L 152.0, 40.0, -181.0, 152.0, 15.0, -181.0, 178, 102, 255
L 138.0, 40.0, -181.0, 152.0, 40.0, -181.0, 178, 102, 255
L 138.0, 71.0, -181.0, 138.0, 40.0, -181.0, 178, 102, 255
L 183.0, 71.0, -181.0, 138.0, 71.0, -181.0, 178, 102, 255
L 183.0, 40.0, -181.0, 183.0, 71.0, -181.0, 178, 102, 255
L 169.0, 40.0, -181.0, 183.0, 40.0, -181.0, 178, 102, 255
L 169.0, 15.0, -181.0, 169.0, 40.0, -181.0, 178, 102, 255
L 208.0, 15.0, -181.0, 169.0, 15.0, -181.0, 178, 102, 255
L 208.0, 40.0, -181.0, 208.0, 15.0, -181.0, 178, 102, 255
L 194.0, 40.0, -181.0, 208.0, 40.0, -181.0, 178, 102, 255
L 194.0, 82.0, -181.0, 194.0, 40.0, -181.0, 178, 102, 255
L 167.0, 82.0, -181.0, 194.0, 82.0, -181.0, 178, 102, 255
L 124.0, 110.0, -181.0, 167.0, 82.0, -181.0, 178, 102, 255
